"Objective_function","Main_RecrDev_1994","Main_RecrDev_1995","Main_RecrDev_1996","Main_RecrDev_1997","Main_RecrDev_1998","Main_RecrDev_1999","Main_RecrDev_2000","Main_RecrDev_2001","Main_RecrDev_2002","Main_RecrDev_2003","Main_RecrDev_2004","Main_RecrDev_2005","Main_RecrDev_2006","Main_RecrDev_2007","Main_RecrDev_2008","Main_RecrDev_2009","Main_RecrDev_2010","Main_RecrDev_2011","Main_RecrDev_2012"
312.541,-0.0121641,-0.112636,-0.281172,0.0132387,-0.176484,0.35534,0.332808,0.112719,-0.0321482,0.109622,-0.296106,-0.111427,0.281914,-0.0623905,-0.296097,-0.206545,0.123831,0.184345,0.0733518
310.897,-0.015859,-0.103722,-0.2847,0.00847187,-0.190183,0.358402,0.325155,0.115734,-0.0383773,0.101593,-0.282469,-0.11166,0.283925,-0.0623589,-0.306467,-0.193125,0.131462,0.196199,0.0679784
312.207,-0.00583451,-0.0983387,-0.275219,0.0241236,-0.201477,0.359897,0.311136,0.102062,-0.0404657,0.0942622,-0.272972,-0.108422,0.291754,-0.0783411,-0.328838,-0.190914,0.138584,0.206983,0.0720225
311.406,-0.00451774,-0.0962193,-0.286315,0.0120206,-0.198911,0.349177,0.310244,0.0979971,-0.0411852,0.0965304,-0.263832,-0.10877,0.298432,-0.0718229,-0.345257,-0.187622,0.154893,0.218319,0.06684
315.005,-0.0261578,-0.0984589,-0.285847,0.0104895,-0.207772,0.345721,0.305578,0.0891124,-0.0411684,0.0974755,-0.262123,-0.0947297,0.295327,-0.074698,-0.328064,-0.174592,0.177502,0.216345,0.0560609
313.223,-0.0220458,-0.106978,-0.298646,0.0330147,-0.214321,0.352262,0.316623,0.0799322,-0.0363112,0.103809,-0.260534,-0.0862626,0.300723,-0.0847438,-0.347785,-0.190236,0.176739,0.214488,0.0702747
311.069,-0.0550063,-0.111448,-0.30738,0.0442996,-0.198955,0.3386,0.333218,0.0855731,-0.0538692,0.10011,-0.263431,-0.0762586,0.312178,-0.0913124,-0.345535,-0.191111,0.17973,0.221771,0.0788263
311.799,-0.0576189,-0.1075,-0.308937,0.0415694,-0.208347,0.343977,0.347903,0.0820709,-0.0604789,0.0958565,-0.263234,-0.079862,0.314297,-0.0957385,-0.337893,-0.188153,0.17776,0.224049,0.0802811
313.219,-0.038541,-0.100879,-0.333939,0.0634941,-0.214305,0.342925,0.331568,0.0917048,-0.0605772,0.0920428,-0.264732,-0.0807644,0.298621,-0.103839,-0.334905,-0.187374,0.160782,0.225161,0.113558
313.605,-0.0496356,-0.093255,-0.320203,0.0201252,-0.217781,0.35528,0.345057,0.102921,-0.0335761,0.102717,-0.267527,-0.0939303,0.300341,-0.116889,-0.353968,-0.173322,0.143578,0.235254,0.114814
321.708,-0.0595351,-0.0677506,-0.304718,0.0192289,-0.1955,0.360552,0.33887,0.0972274,-0.0283696,0.0844198,-0.26545,-0.0991117,0.307888,-0.123172,-0.370902,-0.173988,0.137152,0.23226,0.1109
321.337,-0.0749592,-0.0607461,-0.303873,0.0174657,-0.182594,0.354003,0.335032,0.106264,-0.0331188,0.0757249,-0.266076,-0.0974347,0.313526,-0.13143,-0.370896,-0.170241,0.143155,0.226449,0.119749
322.771,-0.0669943,-0.0594919,-0.311965,-0.00546568,-0.164325,0.351403,0.327946,0.119916,-0.026274,0.0777646,-0.27418,-0.0961648,0.33362,-0.153012,-0.383885,-0.172231,0.151948,0.21819,0.133203
323.149,-0.0552541,-0.0483387,-0.292062,-0.00306744,-0.156373,0.356478,0.323894,0.116441,-0.0377769,0.0655178,-0.280062,-0.103859,0.324234,-0.147203,-0.376009,-0.159892,0.1324,0.21402,0.126913
326.186,-0.0158285,-0.0550633,-0.315925,-0.00924431,-0.126414,0.354367,0.331566,0.101065,-0.0327386,0.0729298,-0.276397,-0.115788,0.311294,-0.157195,-0.37985,-0.143016,0.128396,0.188221,0.139622
325.769,0.00216593,-0.0461371,-0.318031,0.0282216,-0.104255,0.348863,0.324476,0.0896829,-0.0781299,0.0654794,-0.277201,-0.112532,0.297392,-0.163754,-0.378782,-0.13279,0.132375,0.184439,0.138516
324.12,-0.00559205,-0.0127553,-0.291148,-0.00865441,-0.0955348,0.352752,0.315698,0.0713995,-0.0796959,0.0671344,-0.274762,-0.106222,0.284068,-0.149126,-0.381205,-0.142545,0.123883,0.178001,0.154305
321.803,-0.00679669,-0.0266484,-0.289715,-0.0273646,-0.109336,0.368911,0.298496,0.0672622,-0.0810351,0.093055,-0.278665,-0.106548,0.274653,-0.115747,-0.388682,-0.124957,0.121133,0.18544,0.146545
318.944,0.00247855,-0.0283077,-0.28755,-0.035156,-0.106209,0.372207,0.292096,0.072025,-0.0782531,0.106939,-0.277821,-0.102162,0.266391,-0.110762,-0.385747,-0.123045,0.12808,0.170476,0.12432
317.495,-0.0337716,-0.0385958,-0.265451,-0.0345068,-0.136009,0.389321,0.289156,0.0772634,-0.0918555,0.113165,-0.277573,-0.0847278,0.274924,-0.119743,-0.373122,-0.143954,0.113925,0.202784,0.138771
313.603,-0.016457,-0.0382539,-0.262635,-0.0354634,-0.153846,0.374471,0.291115,0.083594,-0.0915162,0.122989,-0.283947,-0.0862646,0.275022,-0.118253,-0.371195,-0.150261,0.114376,0.212296,0.134231
310.107,-0.0168435,-0.0317871,-0.265519,-0.0128284,-0.15162,0.376988,0.30066,0.0796705,-0.0960654,0.122431,-0.294011,-0.0968368,0.276612,-0.124577,-0.362986,-0.164324,0.100901,0.235421,0.124715
311.76,-0.036282,-0.049017,-0.256491,-0.0300225,-0.165187,0.375231,0.314667,0.0996512,-0.0868058,0.11576,-0.292607,-0.100949,0.276034,-0.111766,-0.367735,-0.157413,0.0924403,0.251115,0.129379
317.103,-0.0598161,-0.0510768,-0.262566,-0.0445969,-0.172852,0.350516,0.310851,0.100053,-0.0829608,0.118607,-0.273908,-0.100419,0.269211,-0.0836952,-0.37055,-0.145807,0.0844923,0.273615,0.140902
312.739,-0.1062,-0.0340915,-0.260247,-0.0356951,-0.151558,0.377278,0.310865,0.0933513,-0.0710353,0.120535,-0.269187,-0.114346,0.267641,-0.0792636,-0.358383,-0.149141,0.0597976,0.255667,0.144012
310.194,-0.106837,-0.0219416,-0.241965,-0.0337637,-0.164274,0.391091,0.306074,0.0893823,-0.0699685,0.116015,-0.272487,-0.117929,0.262766,-0.0888083,-0.356422,-0.152556,0.0693441,0.249851,0.142427
308.335,-0.13038,-0.00565831,-0.240941,-0.042446,-0.162705,0.381953,0.30055,0.100805,-0.0718011,0.114413,-0.288315,-0.112008,0.26797,-0.0763089,-0.350684,-0.161983,0.0612963,0.245058,0.171183
309.608,-0.129962,0.00335564,-0.232901,-0.0482649,-0.159456,0.383582,0.296494,0.0952321,-0.073824,0.117627,-0.290297,-0.115218,0.264152,-0.0816025,-0.360876,-0.163077,0.0659388,0.256515,0.172582
309.157,-0.145995,-0.00850282,-0.227556,-0.0574272,-0.143684,0.380508,0.282373,0.118874,-0.05551,0.10886,-0.301156,-0.119139,0.250265,-0.0797885,-0.359252,-0.154808,0.0510124,0.275965,0.184963
313.354,-0.122932,-0.00470518,-0.241694,-0.0418348,-0.139993,0.38945,0.301732,0.113197,-0.0390525,0.0921588,-0.30146,-0.129127,0.237477,-0.0944707,-0.351005,-0.153511,0.0516968,0.290919,0.143154
315.114,-0.120064,-0.00990273,-0.231264,-0.0470235,-0.146312,0.388377,0.303608,0.114582,-0.0334781,0.0915906,-0.306298,-0.126086,0.242473,-0.0936929,-0.354848,-0.15645,0.0441774,0.280707,0.159906
312.457,-0.135191,-0.0166594,-0.227444,-0.0570606,-0.156427,0.382847,0.300043,0.117716,-0.0354761,0.0993581,-0.290914,-0.11523,0.249363,-0.112053,-0.344675,-0.167349,0.0565596,0.298866,0.153726
309.49,-0.165003,-0.0362418,-0.239998,-0.031401,-0.152265,0.387686,0.305007,0.126655,-0.0179054,0.1007,-0.289491,-0.1239,0.257183,-0.11975,-0.341926,-0.173619,0.0636092,0.298196,0.152465
306.6,-0.155063,-0.0266517,-0.231046,-0.0348922,-0.14343,0.396319,0.317047,0.121059,-0.0239073,0.093644,-0.292775,-0.137519,0.253287,-0.121915,-0.338553,-0.177581,0.0527295,0.298928,0.150319
310.451,-0.145232,-0.0146393,-0.218014,-0.027315,-0.148115,0.399665,0.328699,0.122789,-0.0276194,0.0788167,-0.292277,-0.142609,0.267096,-0.132811,-0.323658,-0.185522,0.0381864,0.284008,0.138552
315.198,-0.147476,-0.0401557,-0.238159,-0.0441115,-0.144562,0.410543,0.334955,0.115105,-0.0226939,0.0747821,-0.27563,-0.145284,0.273971,-0.126643,-0.328775,-0.185155,0.046826,0.290851,0.151611
318.424,-0.166348,-0.0383238,-0.249552,-0.0545371,-0.165909,0.421975,0.358734,0.109608,-0.0239751,0.0910253,-0.283645,-0.149227,0.276583,-0.125827,-0.320931,-0.21002,0.0491851,0.294755,0.186431
316.36,-0.173928,-0.0266361,-0.232993,-0.0664848,-0.145449,0.414005,0.361476,0.122402,-0.0265003,0.10448,-0.272251,-0.155376,0.283741,-0.121308,-0.309427,-0.224512,0.0263043,0.272527,0.169931
316.675,-0.181014,-0.030404,-0.228154,-0.0618091,-0.118952,0.422046,0.343749,0.113362,-0.0309893,0.0903619,-0.252894,-0.146269,0.285151,-0.125439,-0.325774,-0.213855,0.0390563,0.262181,0.159643
312.547,-0.177201,-0.0287868,-0.242747,-0.0594576,-0.10101,0.424017,0.345578,0.121484,-0.032748,0.0893944,-0.250715,-0.140412,0.288316,-0.122088,-0.327883,-0.21275,0.0357867,0.250671,0.140552
314.255,-0.171892,-0.0257505,-0.23848,-0.0642804,-0.0941001,0.414203,0.352009,0.119999,-0.03486,0.098839,-0.253568,-0.133821,0.284302,-0.11458,-0.323014,-0.202748,0.0225054,0.233551,0.131686
315.298,-0.173112,-0.00481883,-0.226096,-0.079521,-0.0742958,0.41958,0.36027,0.125494,-0.0352982,0.0970215,-0.254694,-0.13208,0.289235,-0.118207,-0.333919,-0.223288,0.0203057,0.231363,0.112061
318.253,-0.19463,-0.00927687,-0.24218,-0.0843799,-0.0732952,0.427762,0.369689,0.136103,-0.0341279,0.105465,-0.273372,-0.128127,0.297006,-0.116055,-0.334346,-0.206331,0.01644,0.238135,0.105521
319.154,-0.187699,-0.0186567,-0.239746,-0.10435,-0.0811381,0.423337,0.379623,0.152622,-0.0266382,0.100724,-0.278317,-0.123654,0.28845,-0.112484,-0.327598,-0.20244,0.00495363,0.241739,0.111271
315.737,-0.186409,-0.0108522,-0.229856,-0.116263,-0.0800153,0.424022,0.376457,0.154162,-0.0251827,0.0965861,-0.281379,-0.115921,0.281716,-0.121694,-0.337423,-0.212238,0.0247751,0.253385,0.106131
315.884,-0.185129,-0.0053452,-0.225722,-0.112793,-0.0864551,0.424977,0.375167,0.150669,-0.0201286,0.103028,-0.300642,-0.105262,0.279992,-0.118094,-0.335203,-0.209308,0.0196794,0.254435,0.0961346
316.806,-0.193554,-0.00951593,-0.211773,-0.109982,-0.0649443,0.404007,0.35434,0.160107,-0.00901995,0.106999,-0.306983,-0.123528,0.256544,-0.138863,-0.311844,-0.204342,0.0572335,0.242668,0.102449
313.382,-0.189892,-0.0273219,-0.215699,-0.119547,-0.0667057,0.408639,0.342284,0.169352,-0.00823675,0.106786,-0.297104,-0.125574,0.262746,-0.127825,-0.329373,-0.192404,0.0522843,0.251084,0.106507
312.679,-0.168334,-0.0174429,-0.215388,-0.148914,-0.0556512,0.406742,0.337381,0.1697,-0.0118489,0.101907,-0.294781,-0.149683,0.256967,-0.123217,-0.316154,-0.195855,0.0642228,0.227691,0.132659
306.647,-0.169782,-0.00172515,-0.200977,-0.133461,-0.0630684,0.401336,0.341131,0.153768,-0.0177173,0.104499,-0.281122,-0.139258,0.258365,-0.132816,-0.313995,-0.214465,0.0564718,0.229901,0.122915
306.305,-0.185953,0.00230151,-0.206548,-0.129634,-0.0772256,0.404054,0.350375,0.15594,-0.0135338,0.128637,-0.294924,-0.139817,0.2512,-0.127978,-0.30323,-0.227824,0.0637974,0.216461,0.133901
304.538,-0.199321,-0.012479,-0.194317,-0.132529,-0.0810015,0.409456,0.357994,0.164979,-0.0188707,0.129543,-0.289904,-0.143761,0.249166,-0.123904,-0.303556,-0.236496,0.0685636,0.218697,0.137741
306.549,-0.18196,-0.0274932,-0.195391,-0.129629,-0.0582862,0.391532,0.354536,0.168164,-0.0135554,0.128806,-0.288967,-0.150703,0.255699,-0.115624,-0.309318,-0.228453,0.0627757,0.213365,0.1245
305.368,-0.174171,-0.0274967,-0.195219,-0.13295,-0.0444715,0.370451,0.354447,0.167749,-0.0233435,0.128349,-0.287222,-0.148522,0.256982,-0.103279,-0.31642,-0.216669,0.0589975,0.228055,0.104734
307.187,-0.199248,-0.0320135,-0.18155,-0.135476,-0.0592369,0.370308,0.368789,0.157396,-0.0181885,0.127408,-0.276531,-0.145351,0.258156,-0.111803,-0.317635,-0.199084,0.0756436,0.219796,0.0986212
303.977,-0.224799,-0.0338759,-0.199837,-0.145185,-0.0488355,0.372048,0.376865,0.143653,-0.0206987,0.1209,-0.279539,-0.144068,0.270869,-0.105471,-0.304717,-0.200007,0.077185,0.23999,0.105523
305.604,-0.246619,-0.0288461,-0.218941,-0.130792,-0.0673142,0.376855,0.390774,0.139605,-0.00531408,0.113328,-0.263274,-0.160992,0.281326,-0.110468,-0.308581,-0.215477,0.0923136,0.239001,0.123415
307.118,-0.260387,-0.033999,-0.240042,-0.130754,-0.059661,0.371473,0.400336,0.138338,-0.00499264,0.0961704,-0.273873,-0.169628,0.284177,-0.0881483,-0.307886,-0.219631,0.0857399,0.235221,0.177546
307.378,-0.252789,-0.0429205,-0.235383,-0.151313,-0.0477791,0.376436,0.402188,0.12904,0.00161814,0.0940885,-0.270377,-0.167673,0.281466,-0.0824029,-0.319869,-0.214542,0.0908937,0.232449,0.176869
307.9,-0.256575,-0.0290272,-0.230014,-0.144444,-0.0466506,0.380115,0.397024,0.125632,-0.00198649,0.0920138,-0.273687,-0.172638,0.281485,-0.0803846,-0.327084,-0.224281,0.0989528,0.227587,0.183963
305.9,-0.233372,-0.010478,-0.242175,-0.139846,-0.0606971,0.375385,0.398918,0.130497,0.000470763,0.0969764,-0.275882,-0.167849,0.290648,-0.0785201,-0.331878,-0.226748,0.0875337,0.232965,0.154052
305.443,-0.237425,-0.000189987,-0.231086,-0.131181,-0.0443954,0.372413,0.404614,0.124054,-0.00517604,0.0940562,-0.267068,-0.17639,0.289702,-0.0774279,-0.32896,-0.221244,0.0730268,0.235515,0.127161
307.728,-0.240341,-0.00079917,-0.227845,-0.126734,-0.0490912,0.377542,0.397277,0.121932,-0.00283591,0.0970496,-0.269958,-0.172379,0.291563,-0.084407,-0.328875,-0.220971,0.0702257,0.241565,0.127083
307.771,-0.259293,-0.0130872,-0.235876,-0.120878,-0.0446047,0.365308,0.401286,0.129447,0.00399919,0.104401,-0.26559,-0.176267,0.287855,-0.0880491,-0.324462,-0.211761,0.0829953,0.237373,0.127205
311.437,-0.272252,-0.0059704,-0.225132,-0.123286,-0.0491226,0.382422,0.422357,0.111662,-0.00392928,0.11017,-0.257793,-0.175547,0.283153,-0.103138,-0.324303,-0.214916,0.0889533,0.217266,0.139406
309.712,-0.285908,-0.000793891,-0.216595,-0.111532,-0.0619039,0.385164,0.423159,0.107933,-0.0049714,0.0994556,-0.261968,-0.178013,0.286773,-0.0956648,-0.332721,-0.218905,0.0957081,0.206774,0.164008
310.104,-0.2817,-0.0164659,-0.222453,-0.122728,-0.0757893,0.375961,0.425345,0.106078,0.00164776,0.118672,-0.263163,-0.16271,0.297913,-0.0981014,-0.331779,-0.225876,0.108173,0.194856,0.17212
308.571,-0.275158,0.00830851,-0.210815,-0.106166,-0.0843641,0.363943,0.433927,0.0971201,0.00194002,0.123796,-0.267075,-0.161956,0.29531,-0.117106,-0.338438,-0.22058,0.109309,0.203161,0.144843
308.752,-0.242738,0.0047046,-0.215956,-0.110119,-0.0863252,0.365447,0.430267,0.109591,0.00416728,0.110434,-0.267737,-0.160777,0.27998,-0.11234,-0.327925,-0.212143,0.100359,0.190708,0.140402
310.548,-0.220432,0.00505146,-0.226183,-0.113375,-0.0942341,0.360298,0.427597,0.101765,-0.00329663,0.110699,-0.256016,-0.161887,0.282182,-0.126836,-0.333427,-0.200816,0.111905,0.189846,0.147158
307.526,-0.218738,0.0119093,-0.218793,-0.125956,-0.0995225,0.346034,0.423941,0.110005,0.00390101,0.117695,-0.255507,-0.159685,0.275235,-0.123337,-0.334686,-0.201491,0.122773,0.181135,0.145087
308.106,-0.233955,0.0104253,-0.2328,-0.129842,-0.0985639,0.342978,0.415716,0.118324,0.00107972,0.133644,-0.224457,-0.167664,0.276304,-0.11945,-0.330464,-0.190009,0.12157,0.163308,0.143854
310.082,-0.225379,0.0288767,-0.222925,-0.128021,-0.0995986,0.339347,0.406695,0.122365,0.00423035,0.133848,-0.222524,-0.166963,0.278567,-0.127474,-0.33743,-0.201188,0.113487,0.164746,0.13934
313.26,-0.210511,0.0207081,-0.243649,-0.118371,-0.0852597,0.334775,0.429714,0.132899,-0.00243275,0.132219,-0.203361,-0.161023,0.273842,-0.145634,-0.345077,-0.200225,0.107132,0.149072,0.135182
313.916,-0.205073,0.010413,-0.239969,-0.114315,-0.0864103,0.337366,0.426716,0.132809,0.00369243,0.134244,-0.209775,-0.158139,0.270799,-0.142466,-0.346875,-0.203814,0.103112,0.156883,0.130803
313.035,-0.19717,0.0115935,-0.241363,-0.106729,-0.0767689,0.3351,0.424727,0.130792,0.0047958,0.138869,-0.215313,-0.146914,0.27172,-0.147925,-0.3559,-0.203959,0.112322,0.166502,0.0956202
309.812,-0.197793,0.0185449,-0.244761,-0.109498,-0.0898765,0.333271,0.403975,0.13933,-0.00659185,0.14127,-0.213349,-0.139007,0.286232,-0.1601,-0.363417,-0.212533,0.111849,0.173307,0.129146
308.586,-0.181412,0.0233915,-0.251225,-0.113254,-0.091306,0.341807,0.405979,0.143506,-0.00299532,0.139431,-0.210879,-0.133454,0.291959,-0.163371,-0.361013,-0.212668,0.103429,0.152594,0.119478
311.559,-0.190443,0.0190523,-0.254411,-0.104256,-0.0851708,0.339645,0.408465,0.131528,-0.00261511,0.136006,-0.212445,-0.124969,0.290123,-0.169558,-0.356759,-0.207134,0.101518,0.155057,0.126367
306.957,-0.204846,0.00515713,-0.253473,-0.0997269,-0.086599,0.349221,0.413849,0.137507,0.0165439,0.135018,-0.210363,-0.133418,0.282109,-0.172712,-0.349815,-0.197668,0.0942873,0.148354,0.126574
307.928,-0.216891,0.00275817,-0.236661,-0.0769801,-0.108403,0.351989,0.415624,0.137943,0.0108056,0.124559,-0.208382,-0.125553,0.288876,-0.166876,-0.337412,-0.219349,0.0870318,0.142406,0.134514
307.573,-0.216221,-0.00748753,-0.228362,-0.0781477,-0.104619,0.358415,0.412757,0.132348,0.013564,0.105408,-0.204457,-0.127444,0.301872,-0.160851,-0.330692,-0.220334,0.0734587,0.157912,0.122878
308.145,-0.219137,-0.00612981,-0.21861,-0.0760783,-0.105389,0.353121,0.40304,0.134886,0.0108062,0.101644,-0.208558,-0.122425,0.297994,-0.160831,-0.327136,-0.218444,0.0662235,0.172127,0.122897
311.579,-0.212812,0.00326765,-0.221466,-0.0842397,-0.0928755,0.340275,0.402441,0.133354,0.000739483,0.10528,-0.203845,-0.116506,0.30469,-0.156656,-0.326076,-0.228954,0.0642251,0.180793,0.108366
311.198,-0.220971,0.0163136,-0.242353,-0.102767,-0.0721342,0.32538,0.408912,0.151967,0.00712495,0.108153,-0.198211,-0.115645,0.309675,-0.138981,-0.334363,-0.233162,0.0653879,0.188613,0.0770591
311.286,-0.221695,-0.000209252,-0.236374,-0.116248,-0.0810226,0.326103,0.404821,0.145335,0.0120712,0.0983365,-0.175105,-0.122691,0.32259,-0.130503,-0.339008,-0.232082,0.0771398,0.196843,0.0716976
309.187,-0.218554,-0.00675139,-0.242963,-0.112592,-0.0716371,0.324821,0.390205,0.14477,0.0106635,0.0827929,-0.168627,-0.122543,0.323566,-0.125395,-0.335375,-0.233612,0.092291,0.186299,0.0826419
312.077,-0.234882,-0.0144789,-0.234123,-0.113852,-0.0862383,0.328259,0.388311,0.145753,0.000753138,0.0804421,-0.161301,-0.103668,0.33515,-0.119279,-0.33273,-0.233613,0.093787,0.176679,0.0850292
313.109,-0.249488,-0.00204856,-0.226759,-0.0945779,-0.0990599,0.321226,0.391592,0.157548,0.00956955,0.0870563,-0.166031,-0.1039,0.334937,-0.116113,-0.347646,-0.248462,0.084924,0.176154,0.0910807
311.783,-0.241025,0.0268578,-0.236945,-0.105891,-0.111412,0.321996,0.395688,0.166902,0.000848604,0.0916189,-0.182287,-0.0967692,0.319025,-0.123773,-0.34116,-0.240337,0.0950845,0.177169,0.0844109
312.017,-0.208994,0.0363693,-0.213714,-0.0941371,-0.100537,0.311119,0.38003,0.168146,-0.0207466,0.0885732,-0.191146,-0.0957728,0.31982,-0.124693,-0.338189,-0.237283,0.0755843,0.160205,0.0853654
310.653,-0.191611,0.0279572,-0.217611,-0.122595,-0.103393,0.304746,0.377001,0.167528,-0.0179199,0.0796086,-0.204823,-0.0888777,0.3136,-0.132264,-0.339547,-0.219139,0.109438,0.159832,0.0980693
309.617,-0.226753,0.0138086,-0.209681,-0.0910691,-0.118217,0.30892,0.393467,0.173006,-0.0233052,0.0671282,-0.199166,-0.0892563,0.324681,-0.115876,-0.33018,-0.223716,0.111434,0.158741,0.0760343
312.474,-0.217606,0.00209608,-0.203382,-0.0951731,-0.12437,0.282519,0.395918,0.181409,-0.0281677,0.0760398,-0.218105,-0.0862274,0.331158,-0.0998042,-0.342977,-0.221697,0.113649,0.158684,0.0960371
308.095,-0.228408,-0.0187727,-0.223326,-0.0800169,-0.111309,0.310708,0.377817,0.187442,-0.0343189,0.0772531,-0.224529,-0.0836162,0.343014,-0.109634,-0.345668,-0.223468,0.113517,0.157764,0.115551
307.655,-0.236514,-0.0211686,-0.217326,-0.0943789,-0.11298,0.318289,0.390891,0.181704,-0.0427975,0.0641678,-0.207931,-0.0933031,0.339822,-0.0947127,-0.353249,-0.219976,0.102018,0.165336,0.132106
309.577,-0.23892,-0.0235486,-0.218733,-0.0950389,-0.105692,0.317802,0.394541,0.180135,-0.0437034,0.0559175,-0.207497,-0.0955003,0.34658,-0.0800378,-0.365702,-0.225136,0.0963774,0.167285,0.140872
312.557,-0.234105,-0.0187459,-0.211195,-0.0964109,-0.118024,0.320217,0.40228,0.183122,-0.0504492,0.0680054,-0.205245,-0.100941,0.342916,-0.082861,-0.364335,-0.233612,0.096657,0.16406,0.138667
310.414,-0.217609,-0.0305827,-0.214541,-0.102373,-0.120903,0.319413,0.404089,0.173273,-0.054135,0.0609821,-0.202751,-0.0909344,0.348368,-0.0793365,-0.375104,-0.229233,0.108203,0.170156,0.133019
312.689,-0.217809,-0.029154,-0.209602,-0.112164,-0.130212,0.317823,0.396864,0.173181,-0.0546009,0.0445427,-0.188753,-0.081342,0.351584,-0.0819376,-0.36471,-0.228848,0.106298,0.182632,0.126211
312.746,-0.207721,-0.0204691,-0.226945,-0.110365,-0.130266,0.320706,0.411833,0.159959,-0.0575159,0.0515059,-0.196885,-0.0900715,0.355336,-0.0845832,-0.351032,-0.231347,0.0985135,0.201878,0.107469
312.41,-0.211297,-0.0345635,-0.230882,-0.105839,-0.132862,0.333249,0.419978,0.153789,-0.0613134,0.059508,-0.20015,-0.0919107,0.361978,-0.0886585,-0.355958,-0.228333,0.112367,0.193788,0.107111
313.078,-0.207715,-0.0261628,-0.223333,-0.0993161,-0.146942,0.320405,0.4171,0.155676,-0.0663987,0.0566524,-0.204808,-0.0858524,0.360522,-0.0873723,-0.355993,-0.235559,0.103574,0.217302,0.108222
316.337,-0.218852,-0.0288219,-0.211956,-0.0916059,-0.143952,0.331858,0.419101,0.153232,-0.0740009,0.051158,-0.199934,-0.079787,0.36749,-0.0944698,-0.359786,-0.244028,0.1072,0.223466,0.0936889
311.895,-0.198216,-0.0399527,-0.202162,-0.0855601,-0.150127,0.328978,0.413247,0.148221,-0.0662345,0.0633307,-0.202308,-0.0749451,0.355148,-0.0991121,-0.342898,-0.262991,0.111634,0.221064,0.0828836
311.269,-0.193045,-0.0459902,-0.216815,-0.101776,-0.135385,0.338877,0.408438,0.1656,-0.0702761,0.0719103,-0.209402,-0.0673768,0.361538,-0.108313,-0.349564,-0.268654,0.115954,0.203502,0.100779
312.876,-0.186313,-0.0468458,-0.217163,-0.0883896,-0.136547,0.333018,0.405585,0.168535,-0.0780992,0.0662347,-0.202717,-0.0690857,0.36819,-0.103572,-0.356749,-0.282084,0.115494,0.209383,0.101125
313.511,-0.185693,-0.0398514,-0.232863,-0.0796577,-0.180423,0.351373,0.414264,0.158257,-0.0756521,0.0853358,-0.213257,-0.0585875,0.374349,-0.111066,-0.351456,-0.299004,0.11838,0.22772,0.0978326
314.465,-0.190169,-0.0324784,-0.240525,-0.0831411,-0.188808,0.346373,0.424229,0.171137,-0.078826,0.0795972,-0.198982,-0.0603867,0.381156,-0.108142,-0.33291,-0.304165,0.116694,0.204202,0.0951452
321.008,-0.161155,-0.0413388,-0.234119,-0.0676834,-0.176635,0.335912,0.431021,0.167091,-0.0958867,0.0789318,-0.201007,-0.0764682,0.372413,-0.104862,-0.331089,-0.295705,0.104403,0.194962,0.101214
319.331,-0.180707,-0.039595,-0.23787,-0.0728728,-0.171261,0.341226,0.441633,0.166528,-0.0893227,0.0802943,-0.208274,-0.073669,0.376958,-0.106412,-0.328093,-0.30462,0.101238,0.192998,0.111821
319.731,-0.168535,-0.0257153,-0.245989,-0.0908065,-0.159084,0.335192,0.442486,0.166588,-0.0953501,0.085208,-0.220123,-0.0681622,0.372374,-0.103044,-0.338196,-0.299598,0.0997551,0.180654,0.132347
320.189,-0.176358,-0.0403382,-0.250471,-0.0801485,-0.153735,0.344602,0.43927,0.164637,-0.0944895,0.080989,-0.226114,-0.0686967,0.377862,-0.105971,-0.345475,-0.287825,0.100557,0.180183,0.141523
